Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
15-05-2008,2750,2812.7,2712,2793.3,2769.715959,45923,2744,127193666,10828,23.58,100.7,43.3
16-05-2008,2800,2820,2748,2766.9,2771.202209,63835,2864,176899693,23395,36.65,72,-33.1
20-05-2008,2770,2795,2726.25,2775.05,2765.476131,23273,1668,64360926,3847,16.53,68.75,5.05
21-05-2008,2770,2775.05,2658,2688.2,2693.789017,71219,3052,191848960,34659,48.67,117.05,-81.8
22-05-2008,2651,2674,2606.5,2626.7,2626.192835,61493,2872,161492476,16917,27.51,67.5,-24.3
23-05-2008,2652,2714,2631.2,2678.3,2679.99719,74376,3465,199327471,25688,34.54,82.8,26.3
26-05-2008,2644,2670,2550,2573.3,2612.640087,33058,2067,86368656,7695,23.28,120,-70.7
27-05-2008,2582,2595,2494,2519.75,2528.24356,121194,3277,306407950,64578,53.28,101,-62.25
28-05-2008,2512,2565,2480,2514.55,2513.603358,100602,2651,252873525,56483,56.15,85,2.55
29-05-2008,2522,2591.95,2385,2433.2,2497.407765,93365,4326,233170476,27175,29.11,206.95,-88.8
30-05-2008,2481,2598,2446,2569.15,2532.566714,82966,4486,210116930,19294,23.26,152,88.15
02-06-2008,2580,2605,2520,2530.7,2569.872018,39568,2488,101684696,5773,14.59,85,-49.3
03-06-2008,2500,2520,2432,2458.9,2469.337125,42376,2394,104640630,9777,23.07,88,-41.1
04-06-2008,2469,2482,2385.2,2395.2,2422.165725,65639,2704,158988536,19662,29.95,96.8,-73.8
05-06-2008,2385,2449,2370,2392.4,2411.444894,110786,3751,267154334,51110,46.13,79,7.4
06-06-2008,2440,2468,2340,2347.25,2379.181917,191247,4984,455011404,90936,47.55,128,-92.75
09-06-2008,2309,2309,2115,2206.65,2197.36191,297734,6401,654229351,161327,54.18,194,-102.35
10-06-2008,2190,2200,2064,2101,2100.623981,253293,6928,532073350,123480,48.75,136,-89
11-06-2008,2115.2,2207.9,2115.2,2187.05,2176.634014,155891,4829,339317653,66599,42.72,92.7,71.85
12-06-2008,2194.8,2201,2001,2171.95,2087.831453,417647,11322,871976543,170337,40.78,200,-22.85
13-06-2008,2180,2197,2105,2133.3,2144.243568,152508,4835,327014298,76764,50.33,92,-46.7
16-06-2008,2173.35,2242,2150.15,2168.1,2193.01664,101143,5250,221808282,18002,17.8,91.85,-5.25
17-06-2008,2190,2309.9,2166,2298.05,2249.426313,180445,8609,405897731,57189,31.69,143.9,108.05
18-06-2008,2310,2345,2271,2314.1,2314.809137,118085,5920,273344237,27127,22.97,74,4.1
19-06-2008,2290,2300,2198,2237.9,2236.194344,97492,5368,218011059,9639,9.89,102,-52.1
20-06-2008,2245,2344,2150,2183.7,2260.564434,320163,13964,723749091,84853,26.5,194,-61.3
23-06-2008,2150,2244,2140,2214.8,2196.00725,195992,8111,430399853,63494,32.4,104,64.8
24-06-2008,2240,2300,2182,2266.2,2245.282816,222024,9795,498506672,56766,25.57,118,26.2
25-06-2008,2191.3,2200,2136,2168.9,2171.777477,185491,5779,402845176,78437,42.29,64,-22.4
26-06-2008,2180,2268,2175,2234.85,2229.877382,149953,6404,334376803,29730,19.83,93,54.85
27-06-2008,2190,2190,2028.15,2052.7,2101.47063,290640,10013,610771424,107789,37.09,161.85,-137.3
30-06-2008,2050,2070,1931.1,1962.4,1975.624591,252053,7992,497962105,108171,42.92,138.9,-87.6
01-07-2008,1964.9,1980,1800,1835.45,1915.072211,163009,6045,312174006,43590,26.74,180,-129.45
02-07-2008,1836,2100,1750.15,2039.2,1860.752837,366895,13725,682700912,107253,29.23,349.85,203.2
03-07-2008,2008.8,2008.8,1865,1935.5,1919.134987,225399,9598,432571107,50502,22.41,143.8,-73.3
04-07-2008,1907,2074.1,1907,2055.45,2000.68118,139549,7169,279193058,24051,17.23,167.1,148.45
